day,local_time,assessment_number,mean_daily_temp, dew_ points, wind_km_h),ws,ws_sd,wd,wd_sd, cummulative_rain_since_9am,rain_mm,wet_hours,rh,location
113,17/10/2020 23:45,NA,19.4,9.7,9.8,2.72,NA,23,NA,0,0,NA,53,Tosari
114,18/10/2020 0:00,NA,18.9,9.6,6.6,1.83,NA,48,NA,0,0,NA,54,Tosari
114,18/10/2020 0:15,NA,18.5,9.5,6.3,1.75,NA,58,NA,0,0,NA,55,Tosari
114,18/10/2020 0:30,NA,18.5,9.4,6.9,1.92,NA,65,NA,0,0,NA,55,Tosari
114,18/10/2020 0:45,NA,18.6,9.6,7.3,2.03,NA,59,NA,0,0,NA,55,Tosari
114,18/10/2020 1:00,NA,18.1,9.7,6.7,1.86,NA,38,NA,0,0,NA,58,Tosari
114,18/10/2020 1:15,NA,17.3,9.4,6.1,1.69,NA,67,NA,0,0,NA,59,Tosari
114,18/10/2020 1:30,NA,17.5,9.6,4.9,1.36,NA,74,NA,0,0,NA,59,Tosari
114,18/10/2020 1:45,NA,16.6,8.8,3.3,0.92,NA,36,NA,0,0,NA,59,Tosari
114,18/10/2020 2:00,NA,15.5,8.6,2.3,0.64,NA,91,NA,0,0,NA,63,Tosari
114,18/10/2020 2:15,NA,14.7,9.4,5.6,1.56,NA,53,NA,0,0,NA,70,Tosari
114,18/10/2020 2:30,NA,15.4,8.9,5.4,1.5,NA,105,NA,0,0,NA,65,Tosari
114,18/10/2020 2:45,NA,14.5,7.3,4.3,1.19,NA,200,NA,0,0,NA,61,Tosari
114,18/10/2020 3:00,NA,12.8,6.7,2.1,0.58,NA,186,NA,0,0,NA,66,Tosari
114,18/10/2020 3:15,NA,12.4,7.3,0.7,0.19,NA,246,NA,0,0,NA,70,Tosari
114,18/10/2020 3:30,NA,11.9,7.1,4.4,1.22,NA,283,NA,0,0,NA,72,Tosari
114,18/10/2020 3:45,NA,11.6,7.1,2.2,0.61,NA,275,NA,0,0,NA,74,Tosari
114,18/10/2020 4:00,NA,11.3,6.5,2.3,0.64,NA,190,NA,0,0,NA,72,Tosari
114,18/10/2020 4:15,NA,11.1,7.3,2.7,0.75,NA,150,NA,0,0,NA,77,Tosari
114,18/10/2020 4:30,NA,12.1,8.3,4.1,1.14,NA,106,NA,0,0,NA,77,Tosari
114,18/10/2020 4:45,NA,12.5,7.7,2.7,0.75,NA,163,NA,0,0,NA,72,Tosari
114,18/10/2020 5:00,NA,11.7,7.2,3.2,0.89,NA,166,NA,0,0,NA,74,Tosari
114,18/10/2020 5:15,NA,11.2,6.9,1.6,0.44,NA,223,NA,0,0,NA,74,Tosari
114,18/10/2020 5:30,NA,11.1,7.2,2.8,0.78,NA,278,NA,0,0,NA,76,Tosari
114,18/10/2020 5:45,NA,11.3,7.4,3.4,0.94,NA,317,NA,0,0,NA,76,Tosari
114,18/10/2020 6:00,NA,11.9,8.4,4.9,1.36,NA,348,NA,0,0,NA,78,Tosari
114,18/10/2020 6:15,NA,13.7,9.2,8.1,2.25,NA,345,NA,0,0,NA,74,Tosari
114,18/10/2020 6:30,NA,15.6,9.5,11.2,3.11,NA,348,NA,0,0,NA,67,Tosari
114,18/10/2020 6:45,NA,16.6,9.9,14.6,4.06,NA,340,NA,0,0,NA,64,Tosari
114,18/10/2020 7:00,NA,17.1,10.1,19.7,5.47,NA,336,NA,0,0,NA,63,Tosari
114,18/10/2020 7:15,NA,17.7,10.4,21.8,6.06,NA,335,NA,0,0,NA,62,Tosari
114,18/10/2020 7:30,NA,18.4,10.5,22.4,6.22,NA,331,NA,0,0,NA,60,Tosari
114,18/10/2020 7:45,NA,19,10.7,22,6.11,NA,324,NA,0,0,NA,58,Tosari
114,18/10/2020 8:00,NA,19.5,10.9,21.4,5.94,NA,320,NA,0,0,NA,57,Tosari
114,18/10/2020 8:15,NA,20.1,10.6,24.6,6.83,NA,327,NA,0,0,NA,54,Tosari
114,18/10/2020 8:30,NA,20.9,10,22.9,6.36,NA,330,NA,0,0,NA,49,Tosari
114,18/10/2020 8:45,NA,21.5,10.5,24.6,6.83,NA,334,NA,0,0,NA,49,Tosari
114,18/10/2020 9:00,NA,21.9,10.1,24.5,6.81,NA,334,NA,0,0,NA,47,Tosari
114,18/10/2020 9:15,NA,22.6,10.2,22.4,6.22,NA,318,NA,0,0,NA,45,Tosari
114,18/10/2020 9:30,NA,23.2,9.5,22,6.11,NA,323,NA,0,0,NA,41,Tosari
114,18/10/2020 9:45,NA,23.8,10,23.5,6.53,NA,315,NA,0,0,NA,41,Tosari
114,18/10/2020 10:00,NA,24.2,10.1,23.3,6.47,NA,323,NA,0,0,NA,40,Tosari
114,18/10/2020 10:15,NA,24.8,10.4,21.9,6.08,NA,322,NA,0,0,NA,40,Tosari
114,18/10/2020 10:30,NA,24.9,9.5,21.6,6,NA,317,NA,0,0,NA,37,Tosari
114,18/10/2020 10:45,NA,25.4,9.6,21.6,6,NA,309,NA,0,0,NA,36,Tosari
114,18/10/2020 11:00,NA,25.8,9.6,20.9,5.81,NA,323,NA,0,0,NA,36,Tosari
114,18/10/2020 11:15,NA,26,9.7,18.9,5.25,NA,316,NA,0,0,NA,35,Tosari
114,18/10/2020 11:30,NA,26.1,9.3,18.3,5.08,NA,321,NA,0,0,NA,34,Tosari
114,18/10/2020 11:45,NA,26.7,9.1,16.8,4.67,NA,328,NA,0,0,NA,32,Tosari
114,18/10/2020 12:00,NA,27.1,9.5,17.1,4.75,NA,325,NA,0,0,NA,33,Tosari
114,18/10/2020 12:15,NA,27.6,8.6,18.2,5.06,NA,313,NA,0,0,NA,30,Tosari
114,18/10/2020 12:30,NA,27.5,8.6,15.5,4.31,NA,312,NA,0,0,NA,30,Tosari
114,18/10/2020 12:45,NA,28.1,8.6,14.9,4.14,NA,300,NA,0,0,NA,29,Tosari
114,18/10/2020 13:00,NA,28.5,8.4,16.5,4.58,NA,299,NA,0,0,NA,28,Tosari
114,18/10/2020 13:15,NA,29.1,7.6,13.3,3.69,NA,279,NA,0,0,NA,25,Tosari
114,18/10/2020 13:30,NA,29.1,7.2,14.7,4.08,NA,282,NA,0,0,NA,25,Tosari
114,18/10/2020 13:45,NA,29.3,6.5,13.9,3.86,NA,308,NA,0,0,NA,23,Tosari
114,18/10/2020 14:00,NA,28.9,7.1,14.6,4.06,NA,309,NA,0,0,NA,25,Tosari
114,18/10/2020 14:15,NA,28.4,7.5,12.3,3.42,NA,260,NA,0,0,NA,26,Tosari
114,18/10/2020 14:30,NA,28.7,6.5,15.1,4.19,NA,283,NA,0,0,NA,24,Tosari
114,18/10/2020 14:45,NA,29.4,6.2,9.7,2.69,NA,310,NA,0,0,NA,23,Tosari
114,18/10/2020 15:00,NA,29.4,6.1,15.8,4.39,NA,306,NA,0,0,NA,23,Tosari
114,18/10/2020 15:15,NA,29.1,5.7,12.2,3.39,NA,305,NA,0,0,NA,22,Tosari
114,18/10/2020 15:30,NA,29,6.2,15.5,4.31,NA,282,NA,0,0,NA,23,Tosari
114,18/10/2020 15:45,NA,28.8,5.8,13.1,3.64,NA,292,NA,0,0,NA,23,Tosari
114,18/10/2020 16:00,NA,28.6,5.4,13.7,3.81,NA,316,NA,0,0,NA,22,Tosari
114,18/10/2020 16:15,NA,28.5,5.8,15.9,4.42,NA,304,NA,0,0,NA,23,Tosari
114,18/10/2020 16:30,NA,28.2,6,11.4,3.17,NA,307,NA,0,0,NA,24,Tosari
114,18/10/2020 16:45,NA,27.8,6,11.9,3.31,NA,314,NA,0,0,NA,25,Tosari
114,18/10/2020 17:00,NA,27.6,5.8,8.8,2.44,NA,293,NA,0,0,NA,25,Tosari
114,18/10/2020 17:15,NA,27.6,8.9,13.5,3.75,NA,263,NA,0,0,NA,30,Tosari
114,18/10/2020 17:30,NA,24.5,11.8,29.5,8.19,NA,193,NA,0,0,NA,45,Tosari
114,18/10/2020 17:45,NA,21.1,14.9,32,8.89,NA,202,NA,0,0,NA,67,Tosari
114,18/10/2020 18:00,NA,18.9,13.7,29.3,8.14,NA,197,NA,0,0,NA,72,Tosari
114,18/10/2020 18:15,NA,18.4,14.2,31,8.61,NA,203,NA,0,0,NA,76,Tosari
114,18/10/2020 18:30,NA,17.7,14,36.3,10.08,NA,202,NA,0,0,NA,78,Tosari
114,18/10/2020 18:45,NA,16,13.3,39.4,10.94,NA,193,NA,0,0,NA,83,Tosari
114,18/10/2020 19:00,NA,15,12.5,40.1,11.14,NA,192,NA,0,0,NA,85,Tosari
114,18/10/2020 19:15,NA,14.4,12.3,35.8,9.94,NA,191,NA,0,0,NA,87,Tosari
114,18/10/2020 19:30,NA,14.3,12.1,31.6,8.78,NA,197,NA,0,0,NA,86,Tosari
114,18/10/2020 19:45,NA,14.3,12.1,30.4,8.44,NA,193,NA,0,0,NA,86,Tosari
114,18/10/2020 20:00,NA,14.2,12.3,28.7,7.97,NA,200,NA,0,0,NA,88,Tosari
114,18/10/2020 20:15,NA,14.1,12.2,27.4,7.61,NA,202,NA,0,0,NA,88,Tosari
114,18/10/2020 20:30,NA,14.1,12.3,26.7,7.42,NA,201,NA,0,0,NA,88,Tosari
114,18/10/2020 20:45,NA,14.1,12.4,24.1,6.69,NA,199,NA,0,0,NA,89,Tosari
114,18/10/2020 21:00,NA,14.1,12.4,23.7,6.58,NA,191,NA,0,0,NA,89,Tosari
114,18/10/2020 21:15,NA,14.1,12.5,23.3,6.47,NA,189,NA,0,0,NA,90,Tosari
114,18/10/2020 21:30,NA,14.1,12.4,23.2,6.44,NA,189,NA,0,0,NA,89,Tosari
114,18/10/2020 21:45,NA,14,12.3,24.6,6.83,NA,192,NA,0,0,NA,89,Tosari
114,18/10/2020 22:00,NA,13.8,12.1,25.6,7.11,NA,196,NA,0,0,NA,89,Tosari
114,18/10/2020 22:15,NA,13.6,11.9,21.3,5.92,NA,204,NA,0,0,NA,89,Tosari
114,18/10/2020 22:30,NA,13.5,11.8,17.6,4.89,NA,179,NA,0,0,NA,89,Tosari
114,18/10/2020 22:45,NA,13.3,11.7,10.8,3,NA,208,NA,0,0,NA,90,Tosari
114,18/10/2020 23:00,NA,13.3,11.8,15.1,4.19,NA,185,NA,0,0,NA,90,Tosari
114,18/10/2020 23:15,NA,13.3,11.8,13.7,3.81,NA,176,NA,0,0,NA,90,Tosari
114,18/10/2020 23:30,NA,13.3,11.9,10.1,2.81,NA,194,NA,0,0,NA,91,Tosari
114,18/10/2020 23:45,NA,13.4,12,8.2,2.28,NA,184,NA,0,0,NA,91,Tosari
115,19/10/2020 0:00,NA,13.5,12.1,3.1,0.86,NA,141,NA,0,0,NA,91,Tosari
115,19/10/2020 0:15,NA,13.6,12.2,3.7,1.03,NA,58,NA,0,0,NA,91,Tosari
115,19/10/2020 0:30,NA,13.6,12.3,3.6,1,NA,91,NA,0,0,NA,92,Tosari
115,19/10/2020 0:45,NA,13.6,12.3,7.8,2.17,NA,28,NA,0,0,NA,92,Tosari
115,19/10/2020 1:00,NA,13.4,12.3,11.7,3.25,NA,29,NA,0,0,NA,92,Tosari
115,19/10/2020 1:15,NA,13.2,12.1,10.4,2.89,NA,30,NA,0,0,NA,93,Tosari
115,19/10/2020 1:30,NA,13,11.9,5.3,1.47,NA,32,NA,0,0,NA,93,Tosari
115,19/10/2020 1:45,NA,12.7,11.6,0.3,0.08,NA,58,NA,0,0,NA,93,Tosari
115,19/10/2020 2:00,NA,12.5,11.5,0,0,NA,0,NA,0,0,NA,93,Tosari
115,19/10/2020 2:15,NA,12.1,11,3.4,0.94,NA,270,NA,0,0,NA,93,Tosari
115,19/10/2020 2:30,NA,11.7,10.6,4.2,1.17,NA,250,NA,0,0,NA,93,Tosari
115,19/10/2020 2:45,NA,11.3,10.3,3.6,1,NA,233,NA,0,0,NA,94,Tosari
115,19/10/2020 3:00,NA,11,9.9,3.6,1,NA,207,NA,0,0,NA,93,Tosari
115,19/10/2020 3:15,NA,10.6,9.6,1.9,0.53,NA,171,NA,0,0,NA,93,Tosari
115,19/10/2020 3:30,NA,10.7,9.7,0.6,0.17,NA,222,NA,0,0,NA,93,Tosari
115,19/10/2020 3:45,NA,10.6,9.6,3.1,0.86,NA,310,NA,0,0,NA,93,Tosari
115,19/10/2020 4:00,NA,10.1,9.2,3.8,1.06,NA,303,NA,0,0,NA,94,Tosari
115,19/10/2020 4:15,NA,9.8,9,4,1.11,NA,311,NA,0,0,NA,94,Tosari
115,19/10/2020 4:30,NA,10,9.2,0.6,0.17,NA,308,NA,0,0,NA,94,Tosari
115,19/10/2020 4:45,NA,10.1,9.3,1,0.28,NA,348,NA,0,0,NA,94,Tosari
115,19/10/2020 5:00,NA,10,9.1,2.3,0.64,NA,359,NA,0,0,NA,94,Tosari
115,19/10/2020 5:15,NA,10,9.3,3.7,1.03,NA,344,NA,0,0,NA,95,Tosari
115,19/10/2020 5:30,NA,10.3,9.5,1.5,0.42,NA,319,NA,0,0,NA,94,Tosari
115,19/10/2020 5:45,NA,10.1,9.4,0.6,0.17,NA,23,NA,0,0,NA,95,Tosari
115,19/10/2020 6:00,NA,10.5,9.9,0,0,NA,0,NA,0,0,NA,95,Tosari
115,19/10/2020 6:15,NA,11,10.3,1.2,0.33,NA,215,NA,0,0,NA,95,Tosari
115,19/10/2020 6:30,NA,11.1,10.5,4.4,1.22,NA,200,NA,0,0,NA,96,Tosari
115,19/10/2020 6:45,NA,11.6,11.1,5.6,1.56,NA,225,NA,0,0,NA,96,Tosari
115,19/10/2020 7:00,NA,12.3,11.7,13,3.61,NA,207,NA,0,0,NA,96,Tosari
115,19/10/2020 7:15,NA,12.6,11.9,10.9,3.03,NA,230,NA,0,0,NA,95,Tosari
115,19/10/2020 7:30,NA,13,11.9,10.6,2.94,NA,220,NA,0,0,NA,93,Tosari
115,19/10/2020 7:45,NA,13.4,11.9,8.5,2.36,NA,220,NA,0,0,NA,90,Tosari
115,19/10/2020 8:00,NA,13.9,12.2,8.3,2.31,NA,233,NA,0,0,NA,89,Tosari
115,19/10/2020 8:15,NA,14.7,12,8.4,2.33,NA,213,NA,0,0,NA,84,Tosari
115,19/10/2020 8:30,NA,15.3,12.2,7.1,1.97,NA,233,NA,0,0,NA,81,Tosari
115,19/10/2020 8:45,NA,15.9,12.1,9.1,2.53,NA,253,NA,0,0,NA,78,Tosari
115,19/10/2020 9:00,NA,16.5,12.4,11.3,3.14,NA,254,NA,0,0,NA,76,Tosari
115,19/10/2020 9:15,NA,17.1,12.5,12.7,3.53,NA,253,NA,0,0,NA,74,Tosari
115,19/10/2020 9:30,NA,17.3,11.8,12.2,3.39,NA,236,NA,0,0,NA,70,Tosari
115,19/10/2020 9:45,NA,18.1,11.4,12.8,3.56,NA,218,NA,0,0,NA,64,Tosari
115,19/10/2020 10:00,NA,18.8,11.5,14.2,3.94,NA,216,NA,0,0,NA,62,Tosari
115,19/10/2020 10:15,NA,18.6,11.3,13.3,3.69,NA,226,NA,0,0,NA,62,Tosari
115,19/10/2020 10:30,NA,19.3,11.1,13.3,3.69,NA,217,NA,0,0,NA,59,Tosari
115,19/10/2020 10:45,NA,19.5,10.7,15.1,4.19,NA,229,NA,0,0,NA,56,Tosari
115,19/10/2020 11:00,NA,20,11.6,12.6,3.5,NA,220,NA,0,0,NA,58,Tosari
115,19/10/2020 11:15,NA,20.4,10.7,14.2,3.94,NA,221,NA,0,0,NA,53,Tosari
115,19/10/2020 11:30,NA,20.5,10.7,12.6,3.5,NA,239,NA,0,0,NA,53,Tosari
115,19/10/2020 11:45,NA,21.3,10.9,14,3.89,NA,221,NA,0,0,NA,51,Tosari
115,19/10/2020 12:00,NA,21.5,10.1,14.9,4.14,NA,225,NA,0,0,NA,48,Tosari
115,19/10/2020 12:15,NA,21.8,10.1,15.4,4.28,NA,214,NA,0,0,NA,47,Tosari
115,19/10/2020 12:30,NA,21.9,9.9,16,4.44,NA,229,NA,0,0,NA,46,Tosari
115,19/10/2020 12:45,NA,22.7,9.3,17.6,4.89,NA,205,NA,0,0,NA,42,Tosari
115,19/10/2020 13:00,NA,22.8,10.1,17.9,4.97,NA,220,NA,0,0,NA,44,Tosari
115,19/10/2020 13:15,NA,23.2,10.1,15.5,4.31,NA,211,NA,0,0,NA,43,Tosari
115,19/10/2020 13:30,NA,23.7,9.8,17,4.72,NA,195,NA,0,0,NA,41,Tosari
115,19/10/2020 13:45,NA,23.9,10.5,17.8,4.94,NA,217,NA,0,0,NA,42,Tosari
115,19/10/2020 14:00,NA,24.3,9.8,18.3,5.08,NA,208,NA,0,0,NA,40,Tosari
115,19/10/2020 14:15,NA,24.2,10.5,16.9,4.69,NA,216,NA,0,0,NA,42,Tosari
115,19/10/2020 14:30,NA,24.6,10,18.9,5.25,NA,207,NA,0,0,NA,39,Tosari
115,19/10/2020 14:45,NA,24.6,10,18,5,NA,203,NA,0,0,NA,39,Tosari
115,19/10/2020 15:00,NA,24.6,9.1,17.4,4.83,NA,203,NA,0,0,NA,37,Tosari
115,19/10/2020 15:15,NA,25.1,10.5,15.8,4.39,NA,194,NA,0,0,NA,39,Tosari
115,19/10/2020 15:30,NA,24.9,9.4,14.6,4.06,NA,210,NA,0,0,NA,37,Tosari
115,19/10/2020 15:45,NA,25.2,10,16.6,4.61,NA,182,NA,0,0,NA,38,Tosari
115,19/10/2020 16:00,NA,24.6,9.8,16.2,4.5,NA,173,NA,0,0,NA,39,Tosari
115,19/10/2020 16:15,NA,24.7,9.5,16.2,4.5,NA,174,NA,0,0,NA,38,Tosari
115,19/10/2020 16:30,NA,24.5,9.2,15.4,4.28,NA,196,NA,0,0,NA,37,Tosari
115,19/10/2020 16:45,NA,24.4,9.7,14.3,3.97,NA,191,NA,0,0,NA,39,Tosari
115,19/10/2020 17:00,NA,24.3,9.2,11.4,3.17,NA,201,NA,0,0,NA,38,Tosari
115,19/10/2020 17:15,NA,24,9,12.6,3.5,NA,205,NA,0,0,NA,38,Tosari
115,19/10/2020 17:30,NA,23.9,9.3,12.9,3.58,NA,185,NA,0,0,NA,39,Tosari
115,19/10/2020 17:45,NA,23.4,9.3,11.3,3.14,NA,193,NA,0,0,NA,40,Tosari
115,19/10/2020 18:00,NA,22.8,9.7,10.2,2.83,NA,180,NA,0,0,NA,43,Tosari
115,19/10/2020 18:15,NA,21.6,10.2,7.8,2.17,NA,185,NA,0,0,NA,48,Tosari
115,19/10/2020 18:30,NA,20.2,10.6,6,1.67,NA,186,NA,0,0,NA,54,Tosari
115,19/10/2020 18:45,NA,19,10.8,5.6,1.56,NA,176,NA,0,0,NA,59,Tosari
115,19/10/2020 19:00,NA,18.3,10.3,5.9,1.64,NA,175,NA,0,0,NA,59,Tosari
115,19/10/2020 19:15,NA,17.8,10.8,6,1.67,NA,172,NA,0,0,NA,63,Tosari
115,19/10/2020 19:30,NA,17.6,10.2,5.7,1.58,NA,164,NA,0,0,NA,62,Tosari
115,19/10/2020 19:45,NA,17.4,10.5,6.6,1.83,NA,175,NA,0,0,NA,63,Tosari
115,19/10/2020 20:00,NA,16.9,10.6,4.8,1.33,NA,184,NA,0,0,NA,66,Tosari
115,19/10/2020 20:15,NA,16.6,10.3,5.3,1.47,NA,230,NA,0,0,NA,66,Tosari
115,19/10/2020 20:30,NA,16.8,10.6,0.7,0.19,NA,241,NA,0,0,NA,66,Tosari
115,19/10/2020 20:45,NA,17,10.7,0,0,NA,0,NA,0,0,NA,66,Tosari
115,19/10/2020 21:00,NA,17,11.2,0,0,NA,0,NA,0,0,NA,68,Tosari
115,19/10/2020 21:15,NA,17.3,11.6,4.6,1.28,NA,138,NA,0,0,NA,69,Tosari
115,19/10/2020 21:30,NA,17.6,11,7.1,1.97,NA,110,NA,0,0,NA,65,Tosari
115,19/10/2020 21:45,NA,17.6,11.1,6.3,1.75,NA,89,NA,0,0,NA,65,Tosari
115,19/10/2020 22:00,NA,17.5,11.9,5.9,1.64,NA,115,NA,0,0,NA,70,Tosari
115,19/10/2020 22:15,NA,17.1,12.6,7,1.94,NA,110,NA,0,0,NA,74,Tosari
115,19/10/2020 22:30,NA,16.9,12.8,7.1,1.97,NA,85,NA,0,0,NA,76,Tosari
115,19/10/2020 22:45,NA,17.1,12.4,10.4,2.89,NA,92,NA,0,0,NA,73,Tosari
115,19/10/2020 23:00,NA,17.3,12.1,14.3,3.97,NA,101,NA,0,0,NA,71,Tosari
115,19/10/2020 23:15,NA,17.1,12,11.2,3.11,NA,98,NA,0,0,NA,72,Tosari
115,19/10/2020 23:30,NA,16.8,11.6,11.9,3.31,NA,89,NA,0,0,NA,71,Tosari
115,19/10/2020 23:45,NA,16.8,11.4,12.2,3.39,NA,98,NA,0,0,NA,70,Tosari
116,20/10/2020 0:00,NA,16.8,11.5,12.5,3.47,NA,98,NA,0,0,NA,70,Tosari
116,20/10/2020 0:15,NA,16.6,11.4,13.2,3.67,NA,99,NA,0,0,NA,71,Tosari
116,20/10/2020 0:30,NA,16.4,11.5,12.3,3.42,NA,98,NA,0,0,NA,72,Tosari
116,20/10/2020 0:45,NA,16.2,11.4,11.2,3.11,NA,93,NA,0,0,NA,73,Tosari
116,20/10/2020 1:00,NA,16,11.4,10.7,2.97,NA,98,NA,0,0,NA,74,Tosari
116,20/10/2020 1:15,NA,15.8,11.4,10.5,2.92,NA,92,NA,0,0,NA,75,Tosari
116,20/10/2020 1:30,NA,15.7,11.3,11.2,3.11,NA,99,NA,0,0,NA,75,Tosari
116,20/10/2020 1:45,NA,15.5,11.1,12.2,3.39,NA,104,NA,0,0,NA,74,Tosari
116,20/10/2020 2:00,NA,15.4,10.6,14.9,4.14,NA,105,NA,0,0,NA,73,Tosari
116,20/10/2020 2:15,NA,15.4,10.8,15.1,4.19,NA,105,NA,0,0,NA,74,Tosari
116,20/10/2020 2:30,NA,15.2,10.9,15.5,4.31,NA,103,NA,0,0,NA,75,Tosari
116,20/10/2020 2:45,NA,15.1,11,15.5,4.31,NA,106,NA,0,0,NA,76,Tosari
116,20/10/2020 3:00,NA,14.9,11,15.4,4.28,NA,104,NA,0,0,NA,77,Tosari
116,20/10/2020 3:15,NA,14.7,10.9,13.8,3.83,NA,105,NA,0,0,NA,77,Tosari
116,20/10/2020 3:30,NA,14.7,10.7,15.3,4.25,NA,105,NA,0,0,NA,77,Tosari
116,20/10/2020 3:45,NA,14.6,10.7,13.3,3.69,NA,100,NA,0,0,NA,77,Tosari
116,20/10/2020 4:00,NA,14.4,10.7,12.5,3.47,NA,99,NA,0,0,NA,78,Tosari
116,20/10/2020 4:15,NA,14.2,10.6,13.3,3.69,NA,101,NA,0,0,NA,78,Tosari
116,20/10/2020 4:30,NA,14.1,10.6,12,3.33,NA,100,NA,0,0,NA,79,Tosari
116,20/10/2020 4:45,NA,14.1,10.8,12.5,3.47,NA,99,NA,0,0,NA,80,Tosari
116,20/10/2020 5:00,NA,14,10.9,12.6,3.5,NA,101,NA,0,0,NA,81,Tosari
116,20/10/2020 5:15,NA,14,11,12.4,3.44,NA,101,NA,0,0,NA,82,Tosari
116,20/10/2020 5:30,NA,14,11,11,3.06,NA,96,NA,0,0,NA,82,Tosari
116,20/10/2020 5:45,NA,14,10.9,11.2,3.11,NA,90,NA,0,0,NA,81,Tosari
116,20/10/2020 6:00,NA,14.2,11,12.1,3.36,NA,91,NA,0,0,NA,81,Tosari
116,20/10/2020 6:15,NA,14.6,10.9,12.8,3.56,NA,91,NA,0,0,NA,78,Tosari
116,20/10/2020 6:30,NA,15,11.1,10.2,2.83,NA,88,NA,0,0,NA,77,Tosari
116,20/10/2020 6:45,NA,15.6,10.9,12.6,3.5,NA,87,NA,0,0,NA,73,Tosari
116,20/10/2020 7:00,NA,16.3,11,14.2,3.94,NA,96,NA,0,0,NA,70,Tosari
116,20/10/2020 7:15,NA,17.1,10.7,15.3,4.25,NA,92,NA,0,0,NA,66,Tosari
116,20/10/2020 7:30,NA,17.1,11.1,16.1,4.47,NA,94,NA,0,0,NA,67,Tosari
116,20/10/2020 7:45,NA,17.4,10.7,14.4,4,NA,87,NA,0,0,NA,64,Tosari
116,20/10/2020 8:00,NA,18.1,10.4,15.1,4.19,NA,78,NA,0,0,NA,60,Tosari
116,20/10/2020 8:15,NA,18.6,10.7,16.9,4.69,NA,92,NA,0,0,NA,59,Tosari
116,20/10/2020 8:30,NA,19.2,10.8,15.1,4.19,NA,94,NA,0,0,NA,58,Tosari
116,20/10/2020 8:45,NA,19.7,10.3,13.4,3.72,NA,84,NA,0,0,NA,54,Tosari
116,20/10/2020 9:00,NA,20.1,10.9,12.8,3.56,NA,75,NA,0,0,NA,55,Tosari
116,20/10/2020 9:15,NA,20.3,10.4,11.9,3.31,NA,62,NA,0,0,NA,52,Tosari
116,20/10/2020 9:30,NA,21.2,10.9,13.3,3.69,NA,63,NA,0,0,NA,51,Tosari
116,20/10/2020 9:45,NA,21.8,10.4,13.3,3.69,NA,60,NA,0,0,NA,48,Tosari
116,20/10/2020 10:00,NA,22.3,10.8,12.3,3.42,NA,76,NA,0,0,NA,48,Tosari
116,20/10/2020 10:15,NA,22.8,11.3,9.8,2.72,NA,61,NA,0,0,NA,48,Tosari
116,20/10/2020 10:30,NA,22.7,10.7,11.5,3.19,NA,80,NA,0,0,NA,46,Tosari
116,20/10/2020 10:45,NA,23.4,10.3,11.3,3.14,NA,81,NA,0,0,NA,43,Tosari
116,20/10/2020 11:00,NA,24.1,11.2,11,3.06,NA,63,NA,0,0,NA,44,Tosari
116,20/10/2020 11:15,NA,24.4,10.8,10.9,3.03,NA,83,NA,0,0,NA,42,Tosari
116,20/10/2020 11:30,NA,25.1,10.4,11.4,3.17,NA,57,NA,0,0,NA,39,Tosari
116,20/10/2020 11:45,NA,24.9,9.8,10.9,3.03,NA,35,NA,0,0,NA,38,Tosari
116,20/10/2020 12:00,NA,25.8,10.1,12.2,3.39,NA,67,NA,0,0,NA,37,Tosari
116,20/10/2020 12:15,NA,26,10.2,8.1,2.25,NA,28,NA,0,0,NA,37,Tosari
116,20/10/2020 12:30,NA,26,9.6,9.3,2.58,NA,43,NA,0,0,NA,35,Tosari
116,20/10/2020 12:45,NA,26.6,8.2,7.1,1.97,NA,24,NA,0,0,NA,31,Tosari
116,20/10/2020 13:00,NA,27.7,8.4,9.3,2.58,NA,14,NA,0,0,NA,29,Tosari
116,20/10/2020 13:15,NA,28.4,8.7,7.4,2.06,NA,26,NA,0,0,NA,29,Tosari
116,20/10/2020 13:30,NA,27.6,8.5,5,1.39,NA,72,NA,0,0,NA,30,Tosari
116,20/10/2020 13:45,NA,27.1,7.2,6.7,1.86,NA,46,NA,0,0,NA,28,Tosari
116,20/10/2020 14:00,NA,27.5,7.8,7.6,2.11,NA,344,NA,0,0,NA,28,Tosari
116,20/10/2020 14:15,NA,28.1,9,9.5,2.64,NA,74,NA,0,0,NA,30,Tosari
116,20/10/2020 14:30,NA,28.3,6,10.4,2.89,NA,57,NA,0,0,NA,24,Tosari
116,20/10/2020 14:45,NA,27.7,7,7.9,2.19,NA,84,NA,0,0,NA,27,Tosari
116,20/10/2020 15:00,NA,27.8,8.1,9.2,2.56,NA,82,NA,0,0,NA,28,Tosari
116,20/10/2020 15:15,NA,27.1,8.6,5.8,1.61,NA,20,NA,0,0,NA,31,Tosari
116,20/10/2020 15:30,NA,27.4,6.9,9.1,2.53,NA,359,NA,0,0,NA,27,Tosari
116,20/10/2020 15:45,NA,26.9,6.9,6.3,1.75,NA,323,NA,0,0,NA,28,Tosari
116,20/10/2020 16:00,NA,26.7,8.9,5.2,1.44,NA,75,NA,0,0,NA,32,Tosari
116,20/10/2020 16:15,NA,26.7,8,12.1,3.36,NA,84,NA,0,0,NA,30,Tosari
116,20/10/2020 16:30,NA,27.1,9,11.9,3.31,NA,98,NA,0,0,NA,32,Tosari
